employee_id,job_title,department,location,salary,hire_date,termination_date,is_active,absence_days,sick_days,vacation_days_taken,bank_hours,overtime_hours,tardiness_count,gender,marital_status,number_of_dependents,education_level,performance_rating,bonus_percentage,shift,contract_type,cost_center,compliance_status,health_plan,email,tenure_years,probation_completed,manager_id,last_promotion_date,last_training_date
EMP_06270,Estagiário,Jurídico,Fortaleza,6987.95,2017-10-21,2020-11-07,False,3,3,6,119,46,4,Male,Married,1,High School,1,4.31,Morning,Permanent,CC041,Compliant,Basic,emp_06270@company.com,7.7,True,EMP_00112,,
EMP_06271,Gerente de RH,Operações,Salvador,5275.3,2012-06-14,,True,1,2,17,133,86,6,Female,Widowed,1,Masters,2,8.62,Afternoon,Permanent,CC020,Non-Compliant,Basic,emp_06271@company.com,13.05,True,EMP_00609,2022-04-26,
EMP_06272,Auxiliar Administrativo,Vendas,Belo Horizonte,7483.64,2017-01-22,2019-11-04,False,3,5,17,-54,30,5,Male,Widowed,2,High School,1,10.28,Morning,Permanent,CC025,Compliant,Standard,emp_06272@company.com,8.44,True,EMP_00441,2022-02-22,2025-01-16
EMP_06273,Desenvolvedor Python,Marketing,Porto Alegre,5816.06,2020-01-25,,True,3,3,13,-16,82,4,Male,Divorced,1,Bachelors,2,4.24,Morning,Permanent,CC029,Non-Compliant,Standard,emp_06273@company.com,5.43,True,EMP_00660,2022-02-01,
EMP_06274,Estagiário,Financeiro,Porto Alegre,3836.17,2017-03-24,,True,0,3,8,191,62,5,Female,Divorced,1,Masters,4,10.0,Night,Permanent,CC019,Compliant,Basic,emp_06274@company.com,8.27,True,EMP_00829,,2023-09-02
EMP_06275,Engenheiro de Dados,Marketing,Curitiba,5193.42,2017-04-26,,True,3,1,20,86,6,9,Female,Single,4,Bachelors,5,12.51,Morning,Contractor,CC012,Compliant,Basic,emp_06275@company.com,8.18,True,EMP_00774,2023-03-27,2025-02-01
EMP_06276,Coordenador de TI,Vendas,Salvador,6169.05,2021-07-12,,True,2,4,10,-13,20,6,Female,Single,0,High School,3,9.52,Afternoon,Permanent,CC024,Compliant,Basic,emp_06276@company.com,3.97,True,EMP_00963,,2024-11-21
EMP_06277,Coordenador de TI,Vendas,Belo Horizonte,7820.43,2020-04-13,,True,2,2,8,-55,47,4,Female,Married,1,PhD,2,11.44,Morning,Permanent,CC004,Compliant,Premium,emp_06277@company.com,5.22,True,EMP_00872,2022-01-24,2024-05-12
EMP_06278,Diretor de Operações,Operações,Rio de Janeiro,5632.94,2014-07-23,2023-12-28,False,1,4,19,55,81,7,Female,Married,0,Bachelors,1,11.93,Afternoon,Permanent,CC004,Compliant,Premium,emp_06278@company.com,10.95,True,EMP_00863,2020-06-03,2023-08-25
EMP_06279,Engenheiro de Dados,Operações,São Paulo,3581.6,2013-05-26,2022-05-01,False,4,0,21,150,38,5,Male,Married,0,High School,1,9.24,Morning,Permanent,CC027,Compliant,Basic,emp_06279@company.com,12.1,True,EMP_00159,2024-04-22,2023-11-14
EMP_06280,Auxiliar Administrativo,Operações,Curitiba,6113.48,2023-03-05,,True,2,0,12,186,81,5,Male,Single,1,Bachelors,5,8.01,Afternoon,Permanent,CC031,Non-Compliant,Basic,emp_06280@company.com,2.32,True,EMP_00664,,2024-11-18
EMP_06281,Gerente de RH,TI,Salvador,6226.91,2010-02-06,,True,2,2,20,-83,42,8,Male,Single,0,Bachelors,4,11.49,Morning,Permanent,CC013,Compliant,Standard,emp_06281@company.com,15.41,True,EMP_00267,2015-05-08,2025-04-17
EMP_06282,Diretor de Operações,Jurídico,Porto Alegre,6371.68,2015-09-15,,True,3,5,16,157,14,5,Male,Single,0,Bachelors,1,17.63,Afternoon,Permanent,CC010,Compliant,Premium,emp_06282@company.com,9.8,True,EMP_00264,2018-03-15,2024-07-30
EMP_06283,Consultor de BI,Vendas,Rio de Janeiro,7839.74,2020-12-10,,True,3,4,12,-61,2,8,Male,Divorced,1,High School,4,15.13,Morning,Permanent,CC042,Compliant,Basic,emp_06283@company.com,4.56,True,EMP_00055,2023-10-19,2025-03-26
EMP_06284,Desenvolvedor Python,Recursos Humanos,Porto Alegre,8037.85,2016-06-30,,True,3,4,15,3,32,5,Female,Single,1,Bachelors,5,7.42,Morning,Permanent,CC013,Compliant,Basic,emp_06284@company.com,9.01,True,EMP_00291,,2024-10-11
EMP_06285,Analista de Dados,Recursos Humanos,Porto Alegre,4811.58,2020-02-03,,True,2,8,12,89,0,8,Female,Single,0,Masters,1,20.85,Morning,Permanent,CC028,Non-Compliant,Basic,emp_06285@company.com,5.41,True,EMP_00486,2022-03-16,
EMP_06286,Consultor de BI,Operações,Rio de Janeiro,4767.71,2011-10-05,,True,2,0,8,149,9,5,Female,Divorced,2,Bachelors,2,23.1,Night,Contractor,CC017,Non-Compliant,Basic,emp_06286@company.com,13.75,True,EMP_00652,,2025-04-14
EMP_06287,Coordenador de TI,Marketing,Curitiba,3919.6,2016-09-12,,True,3,2,11,-4,28,3,Female,Married,0,High School,1,18.53,Night,Permanent,CC023,Compliant,Standard,emp_06287@company.com,8.8,True,EMP_00417,,2024-01-09
EMP_06288,Consultor de BI,Recursos Humanos,São Paulo,7397.63,2018-03-30,,True,3,3,16,156,32,4,Female,Divorced,0,Bachelors,1,16.44,Afternoon,Permanent,CC050,Compliant,Premium,emp_06288@company.com,7.26,True,EMP_00477,,2023-12-17
EMP_06289,Consultor de BI,TI,Fortaleza,8897.64,2022-02-15,,True,4,3,16,127,75,5,Male,Divorced,2,Bachelors,1,9.32,Morning,Permanent,CC040,Compliant,Standard,emp_06289@company.com,3.37,True,EMP_00876,2024-06-29,2023-08-17
EMP_06290,Auxiliar Administrativo,TI,Salvador,5369.84,2020-12-02,2021-09-19,False,1,2,15,-67,47,5,Male,Widowed,0,High School,4,5.47,Morning,Permanent,CC037,Compliant,Basic,emp_06290@company.com,4.58,True,EMP_00703,,2025-01-06
EMP_06291,Consultor de BI,Vendas,Belo Horizonte,5517.14,2021-05-05,2023-11-06,False,3,3,15,-47,18,1,Female,Married,1,Bachelors,2,7.25,Night,Permanent,CC017,Compliant,Premium,emp_06291@company.com,4.16,True,EMP_00456,,
EMP_06292,Desenvolvedor Python,Financeiro,Belo Horizonte,8933.57,2010-02-04,,True,2,2,17,-2,39,1,Female,Divorced,0,High School,5,11.25,Morning,Permanent,CC021,Compliant,Premium,emp_06292@company.com,15.41,True,EMP_00988,,
EMP_06293,Analista Financeiro,Jurídico,Salvador,7011.12,2015-04-11,,True,1,2,18,63,79,5,Male,Widowed,0,Bachelors,5,6.73,Afternoon,Permanent,CC029,Compliant,Basic,emp_06293@company.com,10.23,True,EMP_00067,2024-11-04,
EMP_06294,Analista de Dados,Financeiro,Salvador,6872.47,2014-10-26,2017-08-16,False,3,8,18,-18,78,8,Female,Widowed,2,Bachelors,3,5.92,Afternoon,Temporary,CC013,Compliant,Standard,emp_06294@company.com,10.68,True,EMP_00594,,2025-04-29
EMP_06295,Auxiliar Administrativo,Marketing,Belo Horizonte,3618.17,2022-08-11,,True,2,5,13,7,46,7,Male,Widowed,3,Masters,2,16.25,Morning,Permanent,CC019,Compliant,Basic,emp_06295@company.com,2.89,True,EMP_00048,2024-09-12,2024-08-12
EMP_06296,Engenheiro de Dados,TI,Fortaleza,7357.46,2017-04-30,,True,1,3,25,-12,15,4,Male,Single,1,Bachelors,2,7.77,Morning,Permanent,CC014,Compliant,Basic,emp_06296@company.com,8.17,True,EMP_00889,2019-07-15,2025-03-03
EMP_06297,Desenvolvedor Python,Financeiro,Salvador,4141.73,2018-02-13,,True,0,5,8,-23,43,5,Male,Divorced,2,High School,3,7.82,Night,Permanent,CC031,Compliant,Premium,emp_06297@company.com,7.38,True,EMP_00642,,2024-11-17
EMP_06298,Gerente de RH,TI,Salvador,3731.96,2020-09-14,,True,1,7,17,153,21,4,Female,Single,0,Bachelors,3,4.4,Morning,Permanent,CC032,Compliant,Standard,emp_06298@company.com,4.79,True,EMP_00380,2023-08-19,2023-10-28
EMP_06299,Analista de Dados,Marketing,Belo Horizonte,5306.46,2017-06-01,2019-11-15,False,2,4,13,-21,1,3,Male,Widowed,2,Bachelors,1,9.25,Morning,Permanent,CC006,Compliant,Basic,emp_06299@company.com,8.08,True,EMP_00128,,2024-07-11
EMP_06300,Consultor de BI,TI,Fortaleza,4828.41,2013-06-14,,True,2,3,10,-74,85,4,Male,Married,1,Bachelors,1,17.87,Night,Permanent,CC002,Compliant,Standard,emp_06300@company.com,12.05,True,EMP_00457,,2024-09-06
EMP_06301,Analista Financeiro,Operações,Belo Horizonte,5556.8,2013-10-14,,True,4,3,11,-40,95,6,Male,Married,2,Bachelors,3,13.96,Morning,Temporary,CC025,Compliant,Standard,emp_06301@company.com,11.72,True,EMP_00132,2022-05-23,2024-02-19
EMP_06302,Coordenador de TI,Recursos Humanos,Curitiba,3118.04,2014-05-04,2014-11-25,False,3,3,18,33,9,7,Female,Divorced,1,PhD,1,15.12,Morning,Permanent,CC034,Compliant,Basic,emp_06302@company.com,11.16,True,EMP_00524,,2024-08-07
EMP_06303,Engenheiro de Dados,TI,Porto Alegre,7917.63,2018-07-16,,True,3,3,20,-79,42,4,Male,Single,0,High School,5,2.25,Night,Temporary,CC039,Compliant,Basic,emp_06303@company.com,6.96,True,EMP_00049,2019-08-17,
EMP_06304,Analista de Dados,Marketing,Salvador,8255.37,2018-09-08,,True,2,2,21,180,24,3,Male,Widowed,0,High School,4,16.64,Morning,Permanent,CC033,Compliant,Standard,emp_06304@company.com,6.81,True,EMP_00504,2022-12-06,2025-06-04
EMP_06305,Coordenador de TI,Financeiro,Salvador,2105.32,2015-05-01,,True,2,5,10,65,68,6,Male,Widowed,0,Masters,4,9.11,Night,Permanent,CC025,Compliant,Basic,emp_06305@company.com,10.17,True,EMP_00894,2017-04-03,
EMP_06306,Analista de Dados,TI,Rio de Janeiro,7956.92,2017-03-30,,True,0,0,19,148,8,7,Female,Married,0,High School,2,14.84,Afternoon,Permanent,CC005,Compliant,Standard,emp_06306@company.com,8.26,True,EMP_00075,,2024-09-19
EMP_06307,Estagiário,Vendas,Porto Alegre,4378.94,2019-08-01,,True,3,2,19,51,53,6,Male,Widowed,0,Bachelors,5,7.7,Morning,Permanent,CC034,Compliant,Basic,emp_06307@company.com,5.92,True,EMP_00399,2021-06-08,2024-05-09
EMP_06308,Coordenador de TI,Recursos Humanos,Fortaleza,7713.95,2022-04-25,,True,4,2,18,26,18,6,Male,Single,0,Bachelors,1,15.02,Morning,Permanent,CC025,Compliant,Standard,emp_06308@company.com,3.18,True,EMP_00432,,2023-09-19
EMP_06309,Analista de Dados,Recursos Humanos,Rio de Janeiro,5863.11,2014-11-08,,True,3,0,11,129,53,9,Male,Single,1,Bachelors,4,8.5,Morning,Permanent,CC013,Compliant,Basic,emp_06309@company.com,10.65,True,EMP_00722,2019-01-02,
EMP_06310,Analista Financeiro,Operações,Rio de Janeiro,6057.55,2018-05-04,,True,1,4,15,70,69,7,Female,Single,1,High School,3,0.0,Morning,Temporary,CC024,Compliant,Basic,emp_06310@company.com,7.16,True,EMP_00062,,2025-01-09
EMP_06311,Analista Financeiro,Financeiro,Fortaleza,5629.8,2017-02-08,2022-04-18,False,2,1,16,-43,62,6,Male,Divorced,0,PhD,5,9.49,Night,Temporary,CC024,Compliant,Basic,emp_06311@company.com,8.39,True,EMP_00745,,
EMP_06312,Consultor de BI,Recursos Humanos,Belo Horizonte,8424.26,2019-04-11,,True,3,6,12,7,63,5,Male,Single,1,Bachelors,3,6.97,Morning,Contractor,CC014,Compliant,Basic,emp_06312@company.com,6.22,True,EMP_00049,,2025-01-30
EMP_06313,Analista Financeiro,Jurídico,Rio de Janeiro,3520.82,2010-08-25,,True,2,3,14,39,56,6,Other,Divorced,4,Bachelors,4,15.22,Afternoon,Permanent,CC039,Compliant,Basic,emp_06313@company.com,14.86,True,EMP_00932,2021-04-09,2023-07-25
EMP_06314,Desenvolvedor Python,Jurídico,Porto Alegre,7215.68,2023-07-31,,True,1,3,21,95,37,10,Female,Widowed,0,Bachelors,4,10.69,Morning,Permanent,CC008,Compliant,Basic,emp_06314@company.com,1.92,True,EMP_00961,2024-09-20,2024-08-30
EMP_06315,Estagiário,Financeiro,São Paulo,8202.66,2023-07-09,,True,4,0,15,-52,57,13,Male,Married,0,Bachelors,3,8.79,Afternoon,Contractor,CC001,Compliant,Basic,emp_06315@company.com,1.98,True,EMP_00525,,
EMP_06316,Consultor de BI,TI,Porto Alegre,7432.68,2019-08-02,,True,2,4,15,-23,69,5,Male,Widowed,2,PhD,2,11.29,Afternoon,Permanent,CC046,Compliant,Basic,emp_06316@company.com,5.92,True,EMP_00566,,
EMP_06317,Coordenador de TI,Vendas,Fortaleza,10649.4,2022-02-12,,True,0,2,17,-47,93,4,Female,Widowed,1,Bachelors,4,4.72,Night,Permanent,CC020,Compliant,Standard,emp_06317@company.com,3.38,True,EMP_00658,2024-10-09,
EMP_06318,Auxiliar Administrativo,Financeiro,Belo Horizonte,4942.11,2011-04-04,,True,3,5,13,145,92,3,Female,Widowed,0,High School,1,12.42,Afternoon,Permanent,CC006,Compliant,Premium,emp_06318@company.com,14.25,True,EMP_00726,,2023-08-06
EMP_06319,Coordenador de TI,Jurídico,Fortaleza,7914.61,2014-07-31,,True,2,4,14,187,26,5,Female,Single,0,Bachelors,1,16.45,Afternoon,Permanent,CC038,Compliant,Basic,emp_06319@company.com,10.92,True,EMP_00656,2016-12-05,2025-06-30
EMP_06320,Diretor de Operações,Marketing,São Paulo,5787.82,2010-07-04,,True,3,2,8,134,57,7,Female,Single,0,Bachelors,2,12.41,Afternoon,Permanent,CC049,Compliant,Standard,emp_06320@company.com,15.0,True,EMP_00493,2012-05-13,
EMP_06321,Analista de Dados,Marketing,Belo Horizonte,8466.81,2023-12-16,,True,2,4,18,-27,27,3,Female,Divorced,1,Bachelors,5,1.19,Morning,Permanent,CC010,Compliant,Basic,emp_06321@company.com,1.54,True,EMP_00461,2025-02-02,2025-02-19
EMP_06322,Estagiário,Vendas,Porto Alegre,5984.62,2021-06-09,,True,1,3,21,57,41,3,Female,Single,0,Masters,5,3.06,Morning,Permanent,CC029,Compliant,Basic,emp_06322@company.com,4.06,True,EMP_00196,,
EMP_06323,Gerente de RH,Operações,Porto Alegre,5224.25,2010-11-09,2025-03-15,False,1,3,21,-32,35,2,Female,Married,2,Bachelors,3,10.86,Night,Permanent,CC048,Compliant,Basic,emp_06323@company.com,14.65,True,EMP_00699,2016-05-01,
EMP_06324,Desenvolvedor Python,TI,Rio de Janeiro,8612.14,2018-03-10,,True,1,0,12,-59,60,8,Female,Single,0,Bachelors,4,11.95,Afternoon,Temporary,CC043,Compliant,Standard,emp_06324@company.com,7.31,True,EMP_00407,2019-10-04,2025-06-07
EMP_06325,Desenvolvedor Python,Operações,Porto Alegre,5016.88,2022-08-24,2022-12-10,False,3,6,9,161,26,11,Female,Widowed,0,High School,2,11.03,Morning,Permanent,CC046,Compliant,Basic,emp_06325@company.com,2.85,True,EMP_00882,2025-02-11,
EMP_06326,Analista Financeiro,Marketing,Salvador,3174.55,2015-05-02,,True,0,5,14,168,26,6,Female,Single,0,PhD,3,11.03,Night,Temporary,CC015,Compliant,Basic,emp_06326@company.com,10.17,True,EMP_00793,2023-06-08,2025-06-29
EMP_06327,Analista de Dados,Marketing,Porto Alegre,4966.31,2023-09-15,,True,1,4,16,172,7,4,Male,Divorced,0,Bachelors,1,9.84,Afternoon,Contractor,CC047,Compliant,Basic,emp_06327@company.com,1.79,True,EMP_00757,,2024-02-28
EMP_06328,Auxiliar Administrativo,TI,Porto Alegre,7238.07,2017-06-27,,True,2,2,11,26,16,4,Male,Single,0,Bachelors,5,14.26,Afternoon,Permanent,CC001,Compliant,Standard,emp_06328@company.com,8.01,True,EMP_00404,2023-04-07,2024-06-07
EMP_06329,Diretor de Operações,Financeiro,Porto Alegre,8784.08,2014-12-26,,True,2,3,15,43,21,9,Female,Widowed,2,Bachelors,3,2.86,Morning,Permanent,CC020,Compliant,Premium,emp_06329@company.com,10.52,True,EMP_00125,2021-09-13,2023-08-23
EMP_06330,Gerente de RH,Recursos Humanos,Porto Alegre,6222.26,2021-06-30,,True,0,4,11,134,97,5,Male,Widowed,1,Bachelors,5,12.23,Afternoon,Permanent,CC045,Compliant,Premium,emp_06330@company.com,4.0,True,EMP_00789,2022-10-13,2023-09-06
EMP_06331,Engenheiro de Dados,Jurídico,Porto Alegre,8636.39,2019-05-07,,True,1,0,15,169,35,3,Male,Widowed,1,Bachelors,1,13.88,Afternoon,Permanent,CC010,Compliant,Standard,emp_06331@company.com,6.15,True,EMP_00205,2021-11-08,
EMP_06332,Consultor de BI,TI,Fortaleza,3283.65,2015-07-29,,True,2,5,11,-88,1,4,Male,Widowed,0,Masters,5,5.25,Afternoon,Permanent,CC027,Compliant,Basic,emp_06332@company.com,9.93,True,EMP_00216,2020-07-04,2023-08-17
EMP_06333,Analista de Dados,Marketing,Salvador,5113.47,2024-06-14,,True,1,2,14,-89,9,9,Male,Single,2,Bachelors,5,6.32,Afternoon,Temporary,CC050,Compliant,Basic,emp_06333@company.com,1.04,True,EMP_00600,,
EMP_06334,Gerente de RH,Recursos Humanos,Salvador,5422.85,2017-10-05,2024-12-08,False,2,2,13,102,75,5,Male,Single,1,Masters,2,20.54,Night,Permanent,CC018,Compliant,Basic,emp_06334@company.com,7.74,True,EMP_00050,2019-04-17,2024-05-31
EMP_06335,Auxiliar Administrativo,Recursos Humanos,Curitiba,5770.88,2018-10-23,,True,1,1,11,-1,21,5,Male,Single,4,High School,5,5.58,Night,Permanent,CC011,Non-Compliant,Premium,emp_06335@company.com,6.69,True,EMP_00919,2019-10-25,2025-05-30
EMP_06336,Analista Financeiro,Marketing,Belo Horizonte,6168.19,2018-12-02,,True,2,4,17,-45,39,6,Male,Single,1,High School,5,5.88,Afternoon,Permanent,CC027,Compliant,Premium,emp_06336@company.com,6.58,True,EMP_00220,2024-02-04,2024-02-13
EMP_06337,Auxiliar Administrativo,Operações,Curitiba,7381.82,2023-02-27,,True,2,2,16,191,79,4,Male,Married,1,Masters,1,7.75,Morning,Permanent,CC015,Compliant,Standard,emp_06337@company.com,2.34,True,EMP_00340,2024-07-22,2025-03-25
EMP_06338,Gerente de RH,Recursos Humanos,São Paulo,5110.39,2018-12-17,,True,4,4,16,9,61,4,Male,Single,1,High School,2,4.51,Morning,Permanent,CC025,Compliant,Standard,emp_06338@company.com,6.54,True,EMP_00577,2025-01-19,2024-08-25
EMP_06339,Estagiário,Operações,São Paulo,6278.06,2010-01-30,,True,0,2,10,75,69,5,Female,Married,2,Bachelors,1,8.4,Afternoon,Permanent,CC005,Compliant,Basic,emp_06339@company.com,15.42,True,EMP_00013,,
EMP_06340,Diretor de Operações,Financeiro,São Paulo,5909.75,2020-06-03,,True,3,2,16,128,45,2,Female,Married,0,Bachelors,4,12.92,Afternoon,Permanent,CC040,Compliant,Premium,emp_06340@company.com,5.08,True,EMP_00361,2022-11-01,2024-04-11
EMP_06341,Estagiário,Jurídico,Curitiba,4148.22,2018-11-09,,True,2,3,24,-70,54,4,Female,Single,1,High School,4,9.3,Afternoon,Permanent,CC005,Compliant,Basic,emp_06341@company.com,6.64,True,EMP_00572,,2024-05-02
EMP_06342,Diretor de Operações,Vendas,Rio de Janeiro,5772.67,2011-06-13,,True,5,0,15,-2,82,2,Female,Widowed,0,High School,3,5.76,Morning,Permanent,CC032,Compliant,Premium,emp_06342@company.com,14.06,True,EMP_00969,2019-04-10,2025-05-03
EMP_06343,Analista Financeiro,Financeiro,São Paulo,5712.68,2017-08-25,,True,3,2,11,173,72,7,Female,Married,2,Masters,5,7.01,Morning,Permanent,CC050,Compliant,Standard,emp_06343@company.com,7.85,True,EMP_00080,2018-10-19,2024-05-12
EMP_06344,Gerente de RH,Financeiro,Belo Horizonte,5669.84,2024-08-19,2025-04-26,False,2,4,15,195,37,4,Male,Married,1,High School,5,12.23,Morning,Permanent,CC001,Non-Compliant,Basic,emp_06344@company.com,0.86,True,EMP_00991,,2024-08-14
EMP_06345,Estagiário,Recursos Humanos,Salvador,6063.52,2014-02-11,,True,4,4,12,4,97,7,Male,Single,1,Bachelors,5,7.3,Night,Permanent,CC034,Compliant,Basic,emp_06345@company.com,11.39,True,EMP_00859,,2024-02-24
EMP_06346,Coordenador de TI,TI,Curitiba,6151.35,2012-03-11,,True,2,4,15,-13,80,2,Male,Divorced,1,High School,1,16.75,Morning,Contractor,CC045,Non-Compliant,Standard,emp_06346@company.com,13.31,True,EMP_00480,2021-04-11,2025-06-21
EMP_06347,Coordenador de TI,Financeiro,Curitiba,5135.41,2012-01-24,2022-08-02,False,1,4,14,89,42,6,Male,Married,4,High School,2,0.0,Afternoon,Permanent,CC015,Compliant,Premium,emp_06347@company.com,13.44,True,EMP_00102,,
EMP_06348,Gerente de RH,Jurídico,Salvador,8545.43,2024-09-07,,True,2,1,14,84,18,2,Male,Married,1,Bachelors,1,13.94,Morning,Permanent,CC041,Compliant,Premium,emp_06348@company.com,0.81,True,EMP_00141,,
EMP_06349,Engenheiro de Dados,Recursos Humanos,Fortaleza,3661.04,2020-08-11,,True,2,3,14,136,48,5,Male,Married,1,High School,4,13.5,Night,Permanent,CC012,Non-Compliant,Basic,emp_06349@company.com,4.89,True,EMP_00197,,
EMP_06350,Desenvolvedor Python,Marketing,Porto Alegre,4558.06,2012-02-11,,True,6,7,13,120,13,8,Male,Widowed,0,High School,4,13.83,Afternoon,Permanent,CC016,Compliant,Standard,emp_06350@company.com,13.39,True,EMP_00472,,2025-02-22
EMP_06351,Analista Financeiro,Recursos Humanos,Salvador,11559.93,2024-09-06,,True,1,1,10,76,67,5,Female,Divorced,1,High School,2,6.62,Morning,Contractor,CC019,Compliant,Basic,emp_06351@company.com,0.81,True,EMP_00074,,
EMP_06352,Coordenador de TI,Jurídico,São Paulo,3924.02,2022-08-18,,True,4,1,11,-36,75,2,Female,Single,0,Bachelors,5,3.67,Morning,Permanent,CC041,Non-Compliant,Standard,emp_06352@company.com,2.87,True,EMP_00009,,
EMP_06353,Auxiliar Administrativo,Marketing,Salvador,3292.49,2013-04-30,,True,4,3,20,135,73,5,Male,Widowed,0,Masters,3,20.0,Night,Permanent,CC042,Compliant,Basic,emp_06353@company.com,12.18,True,EMP_00960,2018-08-20,2024-02-16
EMP_06354,Estagiário,Recursos Humanos,Salvador,7468.95,2017-12-10,,True,0,2,20,143,25,2,Female,Married,0,High School,4,7.74,Night,Permanent,CC011,Compliant,Standard,emp_06354@company.com,7.56,True,EMP_01000,2020-02-18,2025-06-07
EMP_06355,Gerente de RH,Recursos Humanos,Rio de Janeiro,1845.76,2015-07-19,,True,4,5,18,-74,37,10,Female,Married,1,Bachelors,1,12.37,Morning,Permanent,CC023,Compliant,Basic,emp_06355@company.com,9.96,True,EMP_00429,2024-11-14,2025-01-23
EMP_06356,Desenvolvedor Python,Financeiro,Curitiba,5529.45,2017-04-27,,True,2,1,14,-33,22,4,Female,Widowed,2,Masters,1,11.02,Morning,Permanent,CC006,Compliant,Standard,emp_06356@company.com,8.18,True,EMP_00337,,
EMP_06357,Desenvolvedor Python,Jurídico,Curitiba,10291.65,2022-01-04,2022-11-01,False,3,8,25,-84,17,3,Male,Divorced,2,High School,3,10.71,Morning,Permanent,CC031,Compliant,Basic,emp_06357@company.com,3.49,True,EMP_00030,2025-06-27,
EMP_06358,Coordenador de TI,Recursos Humanos,Belo Horizonte,2910.13,2018-06-25,,True,4,4,15,166,31,5,Female,Married,1,Bachelors,1,14.7,Afternoon,Permanent,CC019,Compliant,Basic,emp_06358@company.com,7.02,True,EMP_00881,,
EMP_06359,Estagiário,Jurídico,Rio de Janeiro,2036.07,2023-01-14,2024-08-13,False,2,1,12,199,7,6,Male,Divorced,0,Masters,4,12.55,Afternoon,Permanent,CC005,Compliant,Premium,emp_06359@company.com,2.46,True,EMP_00494,2025-04-14,2024-04-19
EMP_06360,Coordenador de TI,Jurídico,Belo Horizonte,3001.64,2021-04-25,,True,3,1,10,-62,32,5,Male,Widowed,0,Bachelors,4,2.32,Afternoon,Permanent,CC023,Non-Compliant,Standard,emp_06360@company.com,4.18,True,EMP_00488,,2023-07-14
EMP_06361,Coordenador de TI,Vendas,Curitiba,7796.72,2011-10-13,,True,3,3,15,160,14,8,Male,Married,1,Masters,1,8.1,Afternoon,Permanent,CC010,Compliant,Premium,emp_06361@company.com,13.72,True,EMP_00648,2025-01-14,
EMP_06362,Engenheiro de Dados,TI,Porto Alegre,8249.55,2015-10-15,2022-02-08,False,1,3,15,-15,76,3,Female,Single,1,Bachelors,3,10.68,Morning,Permanent,CC039,Compliant,Premium,emp_06362@company.com,9.72,True,EMP_00159,,
EMP_06363,Analista de Dados,Recursos Humanos,Salvador,4974.82,2013-11-08,,True,2,5,18,-78,50,2,Female,Divorced,1,Bachelors,2,16.86,Morning,Permanent,CC002,Compliant,Basic,emp_06363@company.com,11.65,True,EMP_00223,2020-03-03,2025-05-11
EMP_06364,Analista Financeiro,TI,Belo Horizonte,7366.42,2024-02-07,,True,4,4,18,172,23,4,Female,Married,1,Masters,1,9.7,Afternoon,Permanent,CC047,Compliant,Basic,emp_06364@company.com,1.39,True,EMP_00194,,2023-12-05
EMP_06365,Analista Financeiro,Operações,Rio de Janeiro,8780.51,2011-02-06,,True,1,0,12,107,22,5,Male,Single,1,Bachelors,5,8.61,Morning,Permanent,CC039,Non-Compliant,Standard,emp_06365@company.com,14.41,True,EMP_00891,2015-07-18,2023-12-17
EMP_06366,Auxiliar Administrativo,TI,Belo Horizonte,9574.69,2016-02-29,,True,3,2,11,46,69,4,Female,Widowed,0,High School,5,11.44,Afternoon,Temporary,CC033,Compliant,Basic,emp_06366@company.com,9.34,True,EMP_00289,2019-04-24,2024-11-04
